Morning Lower Body Workout,,,
Cable Lat Pull Down Single-Arm,10,25,283
Cable Lat Pull Down Single-Arm,10,25,108
Cable Lat Pull Down Single-Arm,10,25,150
Cable V-Handle Seated Row,10,45,106
Cable V-Handle Seated Row,10,45,56
Cable V-Handle Seated Row,8,45,62
Cable V-Handle Seated Row,11,45,98
,,,
Thursday Morning Workout,,,
Workout Start,2023-11-09 07:51:01,,
Workout End,2023-11-09 09:02:18,,
Total Duration (seconds),4277,,
Total Sets,25,,
Burned Calories,763,,
Total TVL (kgs),17204,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Kettlebell Squat,1,8,0
Kettlebell Squat,1,8,0
Kettlebell Squat,1,8,0
Machine Hip Abduction,10,100,396
Machine Hip Abduction,10,100,46
Machine Hip Abduction,10,100,283
Barbell Back Squat,8,20,45
Barbell Back Squat,8,20,0
Barbell Back Squat,8,50,109
Barbell Back Squat,3,100,212
Barbell Back Squat,3,100,64
Barbell Back Squat,10,50,148
Dumbbell Split Squat,3,10,214
Dumbbell Split Squat,3,10,26
Dumbbell Split Squat,3,10,83
Dumbbell Romanian Deadlift,8,20,84
Dumbbell Romanian Deadlift,8,20,86
Dumbbell Romanian Deadlift,8,22.5,76
Machine Leg Press,5,220,297
Machine Leg Press,15,175,349
Machine Leg Press,15,175,2
Machine Leg Press,15,175,182
Sled Push,15,45,563
Sled Push,15,45,0
Sled Push,15,45,0
,,,
Friday Morning Workout,,,
Workout Start,2023-11-10 07:48:42,,
Workout End,2023-11-10 08:39:43,,
Total Duration (seconds),3061,,
Total Sets,19,,
Burned Calories,509,,
Total TVL (kgs),6113,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Upright Rear Delt Fly,9,55,0
Cable Upright Rear Delt Fly,6,55,32
Cable Upright Rear Delt Fly,10,55,38
Dumbbell Shoulder Press,10,4,36
Barbell Bench Press,8,20,447
Barbell Bench Press,8,20,56
Barbell Bench Press,3,40,224
Barbell Bench Press,2,40,60
Barbell Bench Press,20,20,110
Machine Shoulder Press,8,14,138
Machine Shoulder Press,8,14,22
Machine Shoulder Press,8,14,104
Machine Shoulder Press,8,23,30
Machine Shoulder Press,8,23,52
Machine Shoulder Press,8,23,62
Cable Rope Tricep Pushdown / Extension,41,9,283
Cable Rope Tricep Pushdown / Extension,50,9,44
Dumbbell Lat Raise,30,4,94
Dumbbell Lat Raise,52,4,92
,,,
Monday Morning Workout,,,
Workout Start,2023-11-13 07:52:06,,
Workout End,2023-11-13 08:42:05,,
Total Duration (seconds),2999,,
Total Sets,17,,
Burned Calories,559,,
Total TVL (kgs),6506,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,8,40,0
Barbell Deadlift,8,40,235
Barbell Deadlift,2,90,167
Barbell Deadlift,3,110,159
Barbell Deadlift,3,110,169
Barbell Deadlift,15,60,596
Barbell Bent Over Row,8,60,73
Barbell Bent Over Row,8,60,195
Barbell Bent Over Row,8,60,0
Barbell Bent Over Row,8,60,104
Cable Reverse-Grip Pull Down,8,25,254
Cable Reverse-Grip Pull Down,8,25,68
Cable Reverse-Grip Pull Down,8,25,195
Cable V-Handle Seated Row,8,32,84
Cable V-Handle Seated Row,10,45,70
Cable V-Handle Seated Row,10,45,65
Cable V-Handle Seated Row,10,45,65
,,,
Thursday Morning Workout,,,
Workout Start,2023-11-16 07:46:59,,
Workout End,2023-11-16 08:51:46,,
Total Duration (seconds),3887,,
Total Sets,21,,
Burned Calories,698,,
Total TVL (kgs),14215,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,100,0
Machine Hip Abduction,10,100,21
Machine Hip Abduction,10,100,191
Kettlebell Squat,1,10,624
Kettlebell Squat,1,10,0
Kettlebell Squat,1,10,0
Barbell Back Squat,8,20,0
Barbell Back Squat,8,20,64
Barbell Back Squat,8,50,106
Barbell Back Squat,3,100,235
Barbell Back Squat,3,100,249
Barbell Back Squat,11,50,76
Dumbbell Split Squat,3,10,221
Dumbbell Split Squat,3,10,58
Dumbbell Split Squat,3,10,102
Dumbbell Romanian Deadlift,8,22.5,60
Dumbbell Romanian Deadlift,8,22.5,120
Dumbbell Romanian Deadlift,8,22.5,114
Machine Leg Press,15,175,749
Machine Leg Press,15,175,0
Machine Leg Press,15,175,95
,,,
Friday Morning Workout,,,
Workout Start,2023-11-17 07:53:59,,
Workout End,2023-11-17 08:49:58,,
Total Duration (seconds),3359,,
Total Sets,20,,
Burned Calories,539,,
Total TVL (kgs),4984,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Close-Grip Bench Press,8,20,0
Barbell Close-Grip Bench Press,8,20,48
Barbell Close-Grip Bench Press,8,20,90
Barbell Close-Grip Bench Press,3,30,154
Barbell Close-Grip Bench Press,3,30,109
Barbell Close-Grip Bench Press,3,30,52
Barbell Close-Grip Bench Press,20,20,58
Machine Shoulder Press,8,14,104
Machine Shoulder Press,8,14,30
Machine Shoulder Press,8,14,32
Machine Shoulder Press,8,24,26
Machine Shoulder Press,8,48,31
Machine Shoulder Press,8,48,66
Machine Shoulder Press,7,48,84
Cable Rope Tricep Pushdown / Extension,20,14,186
Cable Rope Tricep Pushdown / Extension,80,9,58
Dumbbell Lat Raise,50,4,42
Cable Rope Tricep Pushdown / Extension,24,9,72
Cable Rope Tricep Pushdown / Extension,26,9,0
Dumbbell Lat Raise,44,4,108
,,,
Monday Morning Workout,,,
Workout Start,2023-11-20 07:50:25,,
Workout End,2023-11-20 08:47:14,,
Total Duration (seconds),3409,,
Total Sets,13,,
Burned Calories,626,,
Total TVL (kgs),5260,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,8,50,0
Barbell Deadlift,8,50,116
Barbell Deadlift,16,60,1268
Barbell Bent Over Row,8,50,210
Barbell Bent Over Row,8,50,140
Barbell Bent Over Row,7,50,122
Cable Reverse-Grip Pull Down,10,25,347
Cable Reverse-Grip Pull Down,10,25,152
Cable Reverse-Grip Pull Down,9,25,81
Cable V-Handle Seated Row,10,32,62
Cable V-Handle Seated Row,10,45,146
Cable V-Handle Seated Row,10,45,38
Cable V-Handle Seated Row,9,45,114
,,,
Thursday Morning Workout,,,
Workout Start,2023-11-23 07:45:36,,
Workout End,2023-11-23 09:02:11,,
Total Duration (seconds),4595,,
Total Sets,21,,
Burned Calories,843,,
Total TVL (kgs),17675,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,100,0
Machine Hip Abduction,10,100,32
Machine Hip Abduction,10,100,173
Barbell Back Squat,8,20,517
Barbell Back Squat,8,20,38
Barbell Back Squat,8,50,136
Barbell Back Squat,3,100,214
Barbell Back Squat,3,100,134
Barbell Back Squat,15,50,240
Barbell Bulgarian Split Squat,6,50,78
Barbell Bulgarian Split Squat,6,50,74
Barbell Bulgarian Split Squat,6,50,168
Dumbbell Romanian Deadlift,9,22.5,236
Dumbbell Romanian Deadlift,8,22.5,166
Dumbbell Romanian Deadlift,7,22.5,188
Machine Leg Press,5,175,255
Machine Leg Press,15,175,40
Machine Leg Press,15,175,79
Sled Push,15,80,731
Sled Push,15,80,0
Sled Push,15,80,0
,,,
Monday Morning Workout,,,
Workout Start,2023-11-27 07:51:54,,
Workout End,2023-11-27 08:41:44,,
Total Duration (seconds),2990,,
Total Sets,14,,
Burned Calories,534,,
Total TVL (kgs),4880,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,8,50,0
Barbell Deadlift,10,50,214
Barbell Deadlift,3,100,463
Barbell Deadlift,3,100,432
Barbell Deadlift,10,50,114
Barbell Reverse-Grip Bent Over Row,8,40,206
Barbell Reverse-Grip Bent Over Row,8,40,74
Barbell Reverse-Grip Bent Over Row,8,40,74
Cable Reverse-Grip Pull Down,10,25,319
Cable Reverse-Grip Pull Down,10,25,114
Cable Reverse-Grip Pull Down,10,25,126
Cable V-Handle Seated Row,10,39,90
Cable V-Handle Seated Row,10,39,70
Cable V-Handle Seated Row,10,39,164
,,,
Thursday Morning Workout,,,
Workout Start,2023-11-30 07:49:39,,
Workout End,2023-11-30 08:57:29,,
Total Duration (seconds),4069,,
Total Sets,21,,
Burned Calories,725,,
Total TVL (kgs),22140,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Kettlebell Squat,1,10,0
Kettlebell Squat,1,10,114
Kettlebell Squat,1,10,146
Machine Hip Abduction,10,110,309
Machine Hip Abduction,10,110,107
Machine Hip Abduction,10,110,0
Barbell Back Squat,8,20,289
Barbell Back Squat,8,40,132
Barbell Back Squat,8,60,122
Barbell Back Squat,5,80,200
Barbell Back Squat,5,80,124
Barbell Back Squat,5,80,124
Barbell Back Squat,5,80,112
Barbell Back Squat,5,80,112
Machine Single-Leg Leg Press,10,125,495
Machine Single-Leg Leg Press,10,125,0
Machine Single-Leg Leg Press,10,125,102
Machine Single-Leg Leg Press,10,125,83
Sled Push,15,130,376
Sled Push,15,130,186
Sled Push,15,130,190
,,,
Friday Morning Workout,,,
Workout Start,2023-12-01 07:48:57,,
Workout End,2023-12-01 08:58:54,,
Total Duration (seconds),4197,,
Total Sets,24,,
Burned Calories,703,,
Total TVL (kgs),6458,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Upright Rear Delt Fly,9,55,0
Cable Upright Rear Delt Fly,9,55,54
Jackknife Sit Up,5,0,68
Barbell Bench Press,8,20,301
Barbell Bench Press,8,25,220
Barbell Bench Press,8,30,158
Barbell Bench Press,8,30,269
Barbell Bench Press,3,40,100
Barbell Bench Press,3,42.5,46
Barbell Bench Press,3,42.5,75
Barbell Bench Press,20,20,8
Barbell Overhead Press / Military Press,8,20,154
Barbell Overhead Press / Military Press,7,25,114
Barbell Overhead Press / Military Press,5,25,86
Barbell Overhead Press / Military Press,2,30,157
Barbell Overhead Press / Military Press,2,32.5,29
Barbell Overhead Press / Military Press,10,20,112
Machine Seated Chest Press,10,14,158
Machine Seated Chest Press,10,14,80
Machine Seated Chest Press,7,14,94
Dumbbell Lat Raise,50,3,252
Dumbbell Lat Raise,50,3,236
Cable Rope Tricep Pushdown / Extension,50,11,8
Cable Rope Tricep Pushdown / Extension,50,11,8
,,,
Monday Morning Workout,,,
Workout Start,2023-12-04 07:45:45,,
Workout End,2023-12-04 08:41:12,,
Total Duration (seconds),3328,,
Total Sets,18,,
Burned Calories,618,,
Total TVL (kgs),5125,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,7,50,0
Barbell Deadlift,5,70,184
Barbell Deadlift,2,100,564
Barbell Deadlift,2,115,157
Barbell Deadlift,3,115,125
Barbell Deadlift,12,50,190
Barbell Deadlift,12,60,53
Barbell Bent Over Row,5,20,247
Barbell Bent Over Row,5,20,66
Barbell Bent Over Row,5,20,57
Barbell Bent Over Row,5,20,79
Cable Bar Seated Row,8,10,176
Cable Bar Seated Row,10,30,64
Cable Bar Seated Row,10,40,128
Cable Bar Seated Row,10,40,62
Cable Reverse-Grip Pull Down,10,25,148
Cable Reverse-Grip Pull Down,10,25,110
Cable Reverse-Grip Pull Down,10,25,195
,,,
Thursday Morning Workout,,,
Workout Start,2023-12-07 07:53:18,,
Workout End,2023-12-07 08:58:54,,
Total Duration (seconds),3935,,
Total Sets,19,,
Burned Calories,674,,
Total TVL (kgs),11421,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,110,0
Machine Hip Abduction,10,110,53
Machine Hip Abduction,10,110,212
Kettlebell Squat,1,12,643
Kettlebell Squat,1,12,0
Kettlebell Squat,1,12,0
Barbell Back Squat,8,20,16
Barbell Back Squat,8,40,198
Barbell Back Squat,8,60,198
Barbell Back Squat,5,85,220
Barbell Back Squat,5,85,118
Barbell Back Squat,5,85,144
Barbell Back Squat,5,85,136
Barbell Back Squat,5,85,124
Machine Single-Leg Leg Press,10,62.5,249
Machine Single-Leg Leg Press,10,62.5,105
Machine Single-Leg Leg Press,10,62.5,169
Machine Single-Leg Leg Press,10,62.5,250
Push Up,7,0,142
,,,
Friday Morning Workout,,,
Workout Start,2023-12-08 07:48:13,,
Workout End,2023-12-08 08:53:45,,
Total Duration (seconds),3933,,
Total Sets,24,,
Burned Calories,642,,
Total TVL (kgs),5260,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Upright Rear Delt Fly,9,55,0
Dumbbell Zottman Curls,5,25,16
Dumbbell Zottman Curls,8,20,190
Dumbbell Shoulder Press,5,4,36
Barbell Bench Press,8,20,49
Barbell Bench Press,8,25,22
Barbell Bench Press,8,30,126
Barbell Bench Press,5,35,136
Barbell Bench Press,5,35,146
Barbell Bench Press,5,35,38
Barbell Bench Press,5,35,1
Barbell Bench Press,5,35,90
Barbell Overhead Press / Military Press,8,20,184
Barbell Overhead Press / Military Press,8,25,64
Barbell Overhead Press / Military Press,8,25,114
Barbell Overhead Press / Military Press,2,32.5,175
Barbell Overhead Press / Military Press,13,20,164
Machine Seated Chest Press,10,14,150
Machine Seated Chest Press,8,14,116
Machine Seated Chest Press,4,14,82
Machine Seated Chest Press,4,14,24
Cable Rope Tricep Pushdown / Extension,50,9,196
Dumbbell Lat Raise,40,3,92
Dumbbell Lat Raise,41,3,256
,,,
Monday Morning Workout,,,
Workout Start,2023-12-11 07:48:10,,
Workout End,2023-12-11 09:00:51,,
Total Duration (seconds),4361,,
Total Sets,18,,
Burned Calories,742,,
Total TVL (kgs),6165,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,9,60,0
Barbell Deadlift,3,80,364
Barbell Deadlift,5,80,28
Barbell Deadlift,6,95,339
Barbell Deadlift,5,95,196
Barbell Deadlift,5,95,186
Barbell Deadlift,5,95,236
Barbell Upright Row,8,20,244
Barbell Upright Row,8,20,48
Barbell Upright Row,8,20,60
Barbell Upright Row,8,20,74
Cable V-Handle Seated Row,8,50,18
Cable V-Handle Seated Row,8,50,166
Cable V-Handle Seated Row,8,50,170
Cable V-Handle Seated Row,8,50,0
Cable Reverse-Grip Pull Down,10,25,83
Cable Reverse-Grip Pull Down,10,25,118
Cable Reverse-Grip Pull Down,10,25,136
,,,
Thursday Morning Workout,,,
Workout Start,2023-12-14 07:47:56,,
Workout End,2023-12-14 08:53:56,,
Total Duration (seconds),3960,,
Total Sets,21,,
Burned Calories,718,,
Total TVL (kgs),19340,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,100,0
Machine Hip Abduction,10,100,258
Machine Hip Abduction,10,100,0
Machine Hip Adduction,10,100,6
Machine Hip Adduction,10,100,20
Machine Hip Adduction,10,100,267
Barbell Back Squat,8,20,106
Barbell Back Squat,8,40,0
Barbell Back Squat,8,60,202
Barbell Back Squat,5,90,200
Barbell Back Squat,6,90,134
Barbell Back Squat,5,90,100
Barbell Back Squat,6,90,154
Barbell Back Squat,5,90,198
Machine Single-Leg Leg Press,10,62.5,356
Machine Single-Leg Leg Press,10,62.5,82
Machine Single-Leg Leg Press,10,62.5,138
Machine Single-Leg Leg Press,10,62.5,136
Sled Push,15,110,386
Sled Push,15,110,516
Sled Push,15,110,0
,,,
Friday Morning Workout,,,
Workout Start,2023-12-15 07:48:07,,
Workout End,2023-12-15 08:57:15,,
Total Duration (seconds),4147,,
Total Sets,22,,
Burned Calories,710,,
Total TVL (kgs),6126,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Cable Upright Rear Delt Fly,9,55,0
Cable Upright Rear Delt Fly,12,55,138
Dumbbell Shoulder Press,4,4,48
Barbell Bench Press,8,20,174
Barbell Bench Press,8,30,126
Barbell Bench Press,3,40,177
Barbell Bench Press,3,40,281
Barbell Bench Press,3,40,56
Barbell Bench Press,20,20,70
Barbell Overhead Press / Military Press,8,20,250
Barbell Overhead Press / Military Press,6,25,88
Barbell Overhead Press / Military Press,3,30,36
Barbell Overhead Press / Military Press,2,35,248
Barbell Overhead Press / Military Press,12,20,216
Machine Seated Chest Press,10,14,273
Machine Seated Chest Press,10,14,74
Machine Seated Chest Press,6,14,106
Machine Seated Chest Press,4,14,6
Cable Rope Straight Arm Pull Down,52,9,214
Cable Rope Straight Arm Pull Down,50,9,100
Dumbbell Lat Raise,50,3,26
Dumbbell Lat Raise,46,3,20
,,,
Monday Morning Workout,,,
Workout Start,2023-12-18 07:53:53,,
Workout End,2023-12-18 08:38:33,,
Total Duration (seconds),2680,,
Total Sets,10,,
Burned Calories,501,,
Total TVL (kgs),3150,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,80,0
Barbell Deadlift,8,60,0
Barbell Deadlift,2,110,355
Barbell Deadlift,10,60,766
Cable V-Handle Seated Row,10,20,271
Cable V-Handle Seated Row,10,25,58
Cable V-Handle Seated Row,10,25,80
Cable Reverse-Grip Pull Down,10,25,224
Cable Reverse-Grip Pull Down,10,25,80
Cable Reverse-Grip Pull Down,10,25,114
,,,
Tuesday Morning Workout,,,
Workout Start,2023-12-19 07:47:13,,
Workout End,2023-12-19 08:50:43,,
Total Duration (seconds),3810,,
Total Sets,8,,
Burned Calories,616,,
Total TVL (kgs),1390,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,8,20,0
Barbell Bench Press,8,25,0
Barbell Bench Press,5,30,192
Barbell Bench Press,5,40,30
Barbell Bench Press,5,40,78
Barbell Overhead Press / Military Press,8,20,1238
Barbell Overhead Press / Military Press,8,30,0
Barbell Overhead Press / Military Press,2,40,0
,,,
Thursday Morning Workout,,,
Workout Start,2023-12-21 07:52:08,,
Workout End,2023-12-21 08:52:00,,
Total Duration (seconds),3592,,
Total Sets,19,,
Burned Calories,654,,
Total TVL (kgs),11440,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Machine Hip Abduction,10,110,0
Machine Hip Abduction,10,110,0
Machine Hip Abduction,10,110,66
Kettlebell Squat,1,10,183
Kettlebell Squat,1,10,399
Kettlebell Squat,1,10,0
Barbell Back Squat,8,20,4
Barbell Back Squat,8,50,114
Barbell Back Squat,2,100,738
Barbell Back Squat,2,110,0
Barbell Back Squat,10,70,0
Barbell Back Squat,2,115,423
Machine Single-Leg Leg Press,10,62.5,201
Machine Single-Leg Leg Press,10,62.5,0
Machine Single-Leg Leg Press,10,62.5,0
Machine Single-Leg Leg Press,10,62.5,50
Smith Machine Hip Thruster,8,50,81
Smith Machine Hip Thruster,8,50,41
Smith Machine Hip Thruster,8,50,47
,,,
Friday Morning Workout,,,
Workout Start,2024-01-05 07:48:48,,
Workout End,2024-01-05 08:45:37,,
Total Duration (seconds),3409,,
Total Sets,21,,
Burned Calories,637,,
Total TVL (kgs),8131,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,8,20,0
Barbell Back Squat,8,40,84
Barbell Back Squat,8,60,216
Barbell Back Squat,3,90,214
Barbell Back Squat,3,90,114
Barbell Back Squat,3,90,140
Barbell Back Squat,5,50,371
Barbell Back Squat,5,50,232
Barbell Romanian Deadlift,8,40,156
Barbell Romanian Deadlift,9,40,72
Barbell Romanian Deadlift,9,40,112
Barbell Romanian Deadlift,8,40,90
Barbell Romanian Deadlift,9,40,106
Machine Hip Abduction,10,105,368
Machine Hip Abduction,10,105,0
Machine Hip Abduction,10,105,239
Machine Leg Extension,8,27,145
Machine Leg Extension,5,32,0
Machine Leg Extension,5,32,41
Machine Leg Extension,5,41,31
Machine Leg Extension,5,50,107
,,,
Tuesday Morning Workout,,,
Workout Start,2024-01-09 07:49:37,,
Workout End,2024-01-09 08:59:49,,
Total Duration (seconds),4212,,
Total Sets,23,,
Burned Calories,791,,
Total TVL (kgs),6348,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,8,60,0
Barbell Deadlift,3,80,222
Barbell Deadlift,3,80,363
Barbell Deadlift,3,80,242
Barbell Deadlift,5,100,166
Barbell Deadlift,3,100,192
Barbell Deadlift,4,100,206
Barbell Back Squat,5,50,475
Barbell Back Squat,5,50,78
Barbell Back Squat,5,50,128
Dumbbell Bicep Curl,12,6,8
Dumbbell Bicep Curl,12,6,12
Dumbbell Bicep Curl,12,6,10
Resistance Band Bicep Curl,10,0,196
Back Extension (Hyperextension),10,11.3,160
Back Extension (Hyperextension),10,11.3,0
Back Extension (Hyperextension),10,13,322
Machine Leg Extension,10,41,32
Machine Leg Extension,10,41,152
Machine Leg Extension,10,41,204
Leg / Hamstring Curl Seated,10,36,18
Leg / Hamstring Curl Seated,10,41,52
Leg / Hamstring Curl Seated,10,41,271
,,,
Thursday Morning Workout,,,
Workout Start,2024-01-11 07:50:11,,
Workout End,2024-01-11 08:48:59,,
Total Duration (seconds),3529,,
Total Sets,31,,
Burned Calories,632,,
Total TVL (kgs),5416,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Overhead Press / Military Press,8,20,0
Barbell Overhead Press / Military Press,6,30,148
Barbell Overhead Press / Military Press,6,30,93
Barbell Overhead Press / Military Press,6,30,112
Barbell Overhead Press / Military Press,6,30,118
Barbell Close-Grip Bench Press,8,27.5,257
Barbell Close-Grip Bench Press,8,27.5,100
Barbell Close-Grip Bench Press,8,27.5,65
Dumbbell Shoulder Press,10,10,58
Dumbbell Shoulder Press,10,10,88
Dumbbell Shoulder Press,10,10,86
Dumbbell Row,10,10,18
Dumbbell Row,10,10,16
Dumbbell Row,10,10,12
Dumbbell Row,10,10,100
Dumbbell Row,10,10,3
Barbell Bench Press,8,25,128
Dumbbell Lat Raise,11,4,34
Dumbbell Bicep Curl,9,7,54
Barbell Close-Grip Bench Press,5,7,110
Barbell Close-Grip Bench Press,5,7,109
Dumbbell Lat Raise,10,3,0
Dumbbell Lat Raise,10,3,0
Dumbbell Bicep Curl,13,7,24
Dumbbell Bicep Curl,13,7,42
Cable Rope Overhead Tricep Extension High,12,9,136
Cable Rope Overhead Tricep Extension High,12,11,60
Cable Rope Overhead Tricep Extension High,12,11,66
Cable Lat Pull Down Wide-Grip,8,39,108
Cable Lat Pull Down Wide-Grip,8,39,32
Cable Lat Pull Down Wide-Grip,8,39,78
,,,
Friday Morning Workout,,,
Workout Start,2024-01-12 07:46:50,,
Workout End,2024-01-12 08:48:28,,
Total Duration (seconds),3697,,
Total Sets,14,,
Burned Calories,696,,
Total TVL (kgs),4110,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,8,20,0
Barbell Back Squat,5,40,152
Barbell Back Squat,3,60,174
Barbell Back Squat,2,80,179
Barbell Back Squat,5,90,162
Barbell Back Squat,5,90,160
Barbell Back Squat,5,90,206
Barbell Back Squat,5,90,134
Barbell Deadlift,5,70,285
Barbell Deadlift,5,80,144
Bench Dips,11,0,2
Barbell Deadlift,6,70,66
Barbell Bench Press,9,27.5,429
Barbell Bench Press,7,27.5,88
,,,
Monday Morning Workout,,,
Workout Start,2024-01-15 07:51:17,,
Workout End,2024-01-15 08:44:55,,
Total Duration (seconds),3219,,
Total Sets,23,,
Burned Calories,556,,
Total TVL (kgs),4855,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,8,20,80
Barbell Bench Press,8,35,184
Barbell Bench Press,8,35,132
Barbell Bench Press,8,35,168
Barbell Bench Press,7,35,112
Barbell Bent Over Row,8,40,198
Barbell Bent Over Row,8,40,104
Barbell Bent Over Row,8,40,106
Barbell Bent Over Row,8,40,92
Dumbbell Bench Press,10,12.5,100
Dumbbell Bench Press,10,12.5,96
Dumbbell Bench Press,10,12.5,134
Dumbbell Rear Delt (Reverse) Fly,11,6,152
Dumbbell Rear Delt (Reverse) Fly,11,6,70
Dumbbell Rear Delt (Reverse) Fly,10,6,98
Dumbbell Skull Crusher,10,25,138
Dumbbell Skull Crusher,10,6,70
Dumbbell Skull Crusher,10,6,76
Dumbbell Bicep Curl,10,6,2
Dumbbell Bicep Curl,10,6,0
Dumbbell Bicep Curl,11,6,28
Dumbbell Zottman Curls,7,6,114
,,,
Tuesday Morning Workout,,,
Workout Start,2024-01-16 07:50:23,,
Workout End,2024-01-16 08:55:13,,
Total Duration (seconds),3890,,
Total Sets,25,,
Burned Calories,10322,,
Total TVL (kgs),7144,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,8,50,0
Barbell Deadlift,5,70,283
Barbell Deadlift,3,80,278
Barbell Deadlift,5,100,147
Barbell Deadlift,5,100,346
Barbell Deadlift,5,100,0
Barbell Deadlift,5,100,122
Barbell Back Squat,5,55,497
Barbell Back Squat,5,55,176
Barbell Back Squat,5,55,180
Dumbbell Bicep Curl,12,7,32
Dumbbell Bicep Curl,12,7,30
Dumbbell Bicep Curl,12,7,32
Cable Pull Through,10,13.5,256
Cable Pull Through,10,13.5,22
Cable Pull Through,7,13.5,12
Bodyweight Glute Bridge / Hip Thruster,10,0,119
Bodyweight Glute Bridge / Hip Thruster,10,0,119
Bodyweight Glute Bridge / Hip Thruster,10,0,119
Machine Leg Extension,10,41,63
Machine Leg Extension,10,41,57
Machine Leg Extension,10,41,142
Leg / Hamstring Curl Seated,10,41,19
Leg / Hamstring Curl Seated,10,41,33
Leg / Hamstring Curl Seated,10,41,140
,,,
Monday Morning Workout,,,
Workout Start,2024-01-22 07:40:15,,
Workout End,2024-01-22 08:25:10,,
Total Duration (seconds),2695,,
Total Sets,18,,
Burned Calories,404,,
Total TVL (kgs),4173,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Close-Grip Bench Press,8,20,0
Barbell Close-Grip Bench Press,8,30,202
Barbell Close-Grip Bench Press,8,30,176
Barbell Close-Grip Bench Press,10,32.5,100
Barbell Close-Grip Bench Press,10,32.5,84
Dumbbell Bench Press,10,12.5,96
Dumbbell Bench Press,10,12.5,98
Dumbbell Bench Press,10,12.5,182
Barbell Bent Over Row,10,40,295
Barbell Bent Over Row,8,40,92
Barbell Bent Over Row,8,40,128
Barbell Bent Over Row,8,40,184
Dumbbell Skull Crusher,10,5.5,106
Dumbbell Skull Crusher,10,5.5,136
Dumbbell Skull Crusher,11,5.5,80
Dumbbell Bicep Curl,7,8,18
Dumbbell Bicep Curl,10,8,18
Dumbbell Bicep Curl,10,8,0
,,,
Tuesday Morning Workout,,,
Workout Start,2024-01-23 07:51:27,,
Workout End,2024-01-23 08:09:11,,
Total Duration (seconds),1064,,
Total Sets,2,,
Burned Calories,177,,
Total TVL (kgs),670,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,70,0
Barbell Deadlift,8,40,280
,,,
Monday Morning Workout,,,
Workout Start,2024-01-29 07:51:28,,
Workout End,2024-01-29 08:34:35,,
Total Duration (seconds),2587,,
Total Sets,18,,
Burned Calories,472,,
Total TVL (kgs),4042,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,8,20,0
Barbell Bench Press,8,30,132
Barbell Bench Press,8,30,118
Barbell Bench Press,8,30,88
Barbell Bench Press,8,30,116
Dumbbell Bench Press,10,12.5,122
Dumbbell Bench Press,10,12.5,60
